tick,completed_cumulative,completed_now,total_energy,dead_agents,latency_ms
166,42,0,5751.9500000000035,1,4512.633000005735
167,43,1,5782.500000000004,1,4292.805500008399
168,43,0,5815.350000000004,1,4103.719599981559
169,43,0,5848.2000000000035,1,3919.288900011452
170,43,0,5878.550000000005,1,3591.5614999830723
171,43,0,5908.900000000004,1,3036.5773999947123
172,43,0,5939.250000000004,1,3382.067400001688
173,43,0,5968.600000000004,1,3553.9523000188638
174,43,0,5999.100000000004,1,3534.295599994948
175,43,0,6030.600000000005,1,3526.0200000193436
176,43,0,6061.100000000004,1,3427.2397000167985
177,43,0,6091.600000000003,1,3425.759100005962
178,43,0,6122.100000000005,1,3346.8498000002
179,44,1,6145.2000000000035,1,3177.7099999890197
180,45,1,6165.800000000005,1,3549.3675000034273
181,45,0,6193.800000000004,1,3083.2617999985814
182,45,0,6216.900000000003,1,2700.7607000123244
183,45,0,6247.400000000004,1,2536.856099992292
184,45,0,6277.900000000004,1,2636.804599984316
185,46,1,6301.000000000005,1,2669.6289000101388
186,46,0,6328.200000000004,1,2777.714500000002
187,47,1,6355.400000000003,1,2932.474099972751
188,47,0,6383.600000000004,1,2772.980500012636
189,48,1,6410.650000000003,1,2569.911400001729
190,48,0,6438.700000000004,1,2870.615899999393
191,48,0,6464.450000000004,1,2655.37160000531
192,48,0,6493.125000000005,1,2982.693300000392
193,48,0,6521.800000000004,1,2825.152299978072
194,48,0,6550.475000000003,1,2708.8878999929875
195,48,0,6579.150000000003,1,3520.3136000200175
196,49,1,6601.775000000004,1,2562.8005000180565
197,49,0,6631.800000000004,1,4124.891700019361
198,49,0,6662.825000000004,1,2735.120500001358
199,49,0,6693.850000000003,1,2796.117999998387
200,49,0,6719.975000000004,1,2782.860100007383
201,49,0,6753.500000000005,1,3822.0326000009663
202,49,0,6787.025000000004,1,3362.4756000062916
203,49,0,6810.850000000003,1,3047.4213999987114
204,49,0,6845.000000000004,1,3545.403600001009
205,49,0,6879.150000000004,1,3805.505500000436
206,49,0,6908.400000000003,1,3071.132100012619
207,49,0,6944.050000000005,1,3301.516099978471
208,49,0,6980.850000000005,1,3258.6292999912985
209,49,0,7017.650000000005,1,3008.168600004865
210,49,0,7051.525000000004,1,4152.018799999496
211,49,0,7087.325000000004,1,2919.392199983122
212,49,0,7126.775000000005,1,3258.034200000111
213,50,1,7158.825000000005,1,2984.145099995658
214,50,0,7189.8750000000055,1,4583.170300000347
215,50,0,7226.975000000005,1,4702.746399998432
216,51,1,7262.925000000003,1,4040.6785999948625
217,51,0,7292.475000000005,1,3835.7517999829724
218,52,1,7326.5000000000055,1,3509.201300010318
219,52,0,7362.825000000005,1,3930.606000008993
220,52,0,7399.150000000003,1,4007.7157999912743
221,52,0,7434.475000000005,1,3622.852500004228
222,52,0,7470.950000000004,1,3437.5763999996707
223,53,1,7500.025000000005,1,3137.5207999954
224,53,0,7534.000000000005,1,3066.6052000015043
225,53,0,7565.675000000005,1,5346.804100001464
226,53,0,7598.650000000004,1,4059.0923000127077
227,54,1,7625.225000000003,1,2898.117300006561
228,54,0,7656.7000000000035,1,3169.222399999853
229,54,0,7688.175000000005,1,2795.108100021025
230,55,1,7718.500000000005,1,2809.1285999980755
231,55,0,7749.825000000004,1,2624.5929000142496
232,55,0,7781.150000000004,1,2648.4805999789387
233,56,1,7808.550000000004,1,2445.253200014122
234,57,1,7832.350000000002,1,2715.4366000031587
235,57,0,7865.7000000000035,1,5486.246499989647
236,58,1,7897.900000000002,1,4176.529499993194
237,58,0,7931.100000000002,1,4237.830600002781
238,58,0,7964.300000000003,1,4217.98069999204
239,58,0,7997.500000000004,1,3865.311899979133
240,58,0,8024.800000000002,1,3815.0909999967553
